date,transaction_id,merchant_segment,business_unit,acquisition_channel,sessions,converted,revenue,customer_acquisition_cost,feature_launch_period
2024-10-10,TXN_001405,Premium,Europe,Social Media,1,0,0,36.47,0
2024-10-10,TXN_001406,Startup,Latin America,Paid Search,1,0,0,35.42,0
2024-10-10,TXN_001407,Standard,North America,Social Media,1,0,0,43.54,0
2024-10-10,TXN_001408,Enterprise,Europe,Organic Search,1,0,0,16.98,0
2024-10-10,TXN_001409,Standard,Asia Pacific,Referral,1,0,0,9.94,0
2024-10-10,TXN_001410,Enterprise,Asia Pacific,Direct,1,0,0,2.72,0
2024-10-10,TXN_001411,Small Business,Latin America,Email,1,0,0,7.77,0
2024-10-10,TXN_001412,Startup,Asia Pacific,Direct,1,0,0,8.99,0
2024-10-10,TXN_001413,Enterprise,Europe,Organic Search,1,0,0,25.64,0
2024-10-10,TXN_001414,Premium,North America,Direct,1,0,0,9.66,0
2024-10-10,TXN_001415,Startup,Latin America,Direct,1,0,0,8.63,0
2024-10-10,TXN_001416,Startup,Asia Pacific,Paid Search,1,0,0,61.83,0
2024-10-10,TXN_001417,Standard,North America,Paid Search,1,0,0,36.98,0
2024-10-10,TXN_001418,Startup,Latin America,Email,1,0,0,5.85,0
2024-10-10,TXN_001419,Small Business,North America,Referral,1,0,0,21.66,0
2024-10-10,TXN_001420,Premium,North America,Email,1,0,0,14.44,0
2024-10-10,TXN_001421,Startup,Latin America,Direct,1,0,0,2.66,0
2024-10-10,TXN_001422,Startup,Latin America,Referral,1,0,0,20.89,0
2024-10-10,TXN_001423,Startup,Latin America,Referral,1,0,0,12.47,0
2024-10-10,TXN_001424,Standard,North America,Email,1,0,0,15.44,0
2024-10-10,TXN_001425,Enterprise,Asia Pacific,Email,1,0,0,6.14,0
2024-10-10,TXN_001426,Standard,North America,Social Media,1,0,0,19.73,0
2024-10-10,TXN_001427,Enterprise,Asia Pacific,Paid Search,1,0,0,71.21,0
2024-10-10,TXN_001428,Startup,Asia Pacific,Social Media,1,0,0,33.64,0
2024-10-10,TXN_001429,Premium,North America,Direct,1,0,0,3.52,0
2024-10-10,TXN_001430,Standard,North America,Email,1,0,0,18.75,0
2024-10-10,TXN_001431,Enterprise,Europe,Organic Search,1,0,0,17.36,0
2024-10-10,TXN_001432,Enterprise,Latin America,Social Media,1,1,1086.5,25.07,0
2024-10-10,TXN_001433,Premium,North America,Organic Search,1,0,0,16.88,0
2024-10-10,TXN_001434,Premium,Europe,Organic Search,1,0,0,19.97,0
2024-10-10,TXN_001435,Premium,Latin America,Direct,1,0,0,4.21,0
2024-10-10,TXN_001436,Enterprise,Europe,Direct,1,0,0,6.83,0
2024-10-10,TXN_001437,Small Business,North America,Email,1,0,0,8.24,0
2024-10-10,TXN_001438,Startup,North America,Email,1,0,0,12.6,0
2024-10-10,TXN_001439,Standard,Asia Pacific,Direct,1,0,0,3.8,0
2024-10-10,TXN_001440,Enterprise,North America,Organic Search,1,0,0,21.98,0
2024-10-10,TXN_001441,Small Business,Latin America,Organic Search,1,0,0,19.58,0
2024-10-10,TXN_001442,Small Business,North America,Social Media,1,0,0,22.89,0
2024-10-10,TXN_001443,Enterprise,Asia Pacific,Direct,1,0,0,6.56,0
2024-10-10,TXN_001444,Startup,Europe,Email,1,0,0,17.19,0
2024-10-10,TXN_001445,Enterprise,Asia Pacific,Social Media,1,0,0,36.03,0
2024-10-10,TXN_001446,Premium,Europe,Paid Search,1,0,0,50.44,0
2024-10-10,TXN_001447,Premium,Latin America,Organic Search,1,0,0,29.43,0
2024-10-10,TXN_001448,Standard,Latin America,Referral,1,0,0,13.46,0
2024-10-10,TXN_001449,Premium,North America,Organic Search,1,0,0,29.62,0
2024-10-10,TXN_001450,Startup,North America,Email,1,0,0,15.52,0
2024-10-10,TXN_001451,Small Business,North America,Email,1,0,0,18.73,0
2024-10-10,TXN_001452,Standard,Latin America,Organic Search,1,0,0,24.66,0
2024-10-10,TXN_001453,Standard,Europe,Paid Search,1,0,0,46.73,0
2024-10-10,TXN_001454,Enterprise,Asia Pacific,Direct,1,0,0,7.24,0
2024-10-10,TXN_001455,Startup,Asia Pacific,Direct,1,0,0,6.75,0
2024-10-10,TXN_001456,Premium,Asia Pacific,Email,1,0,0,18.61,0
2024-10-10,TXN_001457,Startup,Europe,Email,1,0,0,9.03,0
2024-10-10,TXN_001458,Small Business,Latin America,Paid Search,1,0,0,27.71,0
2024-10-10,TXN_001459,Enterprise,Asia Pacific,Referral,1,0,0,11.41,0
2024-10-10,TXN_001460,Enterprise,Asia Pacific,Social Media,1,0,0,26.1,0
2024-10-10,TXN_001461,Standard,Latin America,Direct,1,0,0,9.02,0
2024-10-10,TXN_001462,Standard,Europe,Referral,1,0,0,19.1,0
2024-10-10,TXN_001463,Small Business,Latin America,Paid Search,1,0,0,70.98,0
2024-10-10,TXN_001464,Standard,Asia Pacific,Organic Search,1,1,149.4,29.05,0
2024-10-10,TXN_001465,Premium,Asia Pacific,Social Media,1,0,0,24.19,0
2024-10-10,TXN_001466,Startup,Europe,Paid Search,1,1,53.43,60.71,0
2024-10-10,TXN_001467,Small Business,Latin America,Social Media,1,1,53.47,21.77,0
2024-10-10,TXN_001468,Standard,Europe,Paid Search,1,0,0,54.97,0
2024-10-10,TXN_001469,Premium,Asia Pacific,Email,1,0,0,15.76,0
2024-10-10,TXN_001470,Premium,Asia Pacific,Direct,1,0,0,3.69,0
2024-10-10,TXN_001471,Standard,Europe,Social Media,1,0,0,24.08,0
2024-10-10,TXN_001472,Premium,North America,Organic Search,1,0,0,23.35,0
2024-10-10,TXN_001473,Standard,Asia Pacific,Paid Search,1,0,0,68.82,0
2024-10-10,TXN_001474,Enterprise,Europe,Email,1,0,0,6.72,0
2024-10-10,TXN_001475,Startup,North America,Social Media,1,0,0,34.36,0
2024-10-10,TXN_001476,Standard,Latin America,Organic Search,1,0,0,18.83,0
2024-10-10,TXN_001477,Small Business,Europe,Direct,1,0,0,7.03,0
2024-10-10,TXN_001478,Premium,Latin America,Organic Search,1,0,0,18.76,0
2024-10-10,TXN_001479,Small Business,Europe,Organic Search,1,0,0,17.23,0
2024-10-10,TXN_001480,Standard,Asia Pacific,Paid Search,1,0,0,32.18,0
2024-10-10,TXN_001481,Standard,North America,Paid Search,1,0,0,45.28,0
2024-10-10,TXN_001482,Premium,North America,Organic Search,1,1,689.93,15.61,0
2024-10-10,TXN_001483,Enterprise,Latin America,Social Media,1,1,585.24,19.03,0
2024-10-10,TXN_001484,Standard,Latin America,Email,1,0,0,6.41,0
2024-10-10,TXN_001485,Startup,Asia Pacific,Organic Search,1,0,0,13.14,0
2024-10-10,TXN_001486,Premium,Asia Pacific,Referral,1,0,0,17.7,0
2024-10-10,TXN_001487,Standard,Europe,Paid Search,1,0,0,60.73,0
2024-10-10,TXN_001488,Small Business,Latin America,Social Media,1,0,0,27.99,0
2024-10-10,TXN_001489,Premium,Latin America,Referral,1,0,0,12.98,0
2024-10-10,TXN_001490,Startup,Europe,Social Media,1,0,0,19.32,0
2024-10-10,TXN_001491,Startup,Europe,Social Media,1,0,0,19.71,0
2024-10-10,TXN_001492,Standard,Latin America,Email,1,0,0,15.5,0
2024-10-10,TXN_001493,Small Business,Latin America,Email,1,0,0,15.19,0
2024-10-10,TXN_001494,Premium,Latin America,Social Media,1,0,0,41.49,0
2024-10-10,TXN_001495,Standard,Latin America,Organic Search,1,0,0,20.19,0
2024-10-10,TXN_001496,Enterprise,North America,Social Media,1,0,0,27.07,0
2024-10-10,TXN_001497,Standard,Asia Pacific,Organic Search,1,1,285.75,25.17,0
2024-10-10,TXN_001498,Standard,Europe,Paid Search,1,0,0,42.4,0
2024-10-10,TXN_001499,Startup,North America,Organic Search,1,1,63.22,25.62,0
2024-10-10,TXN_001500,Enterprise,North America,Referral,1,0,0,13.34,0
2024-10-10,TXN_001501,Standard,Europe,Organic Search,1,0,0,14.92,0
2024-10-10,TXN_001502,Premium,Europe,Social Media,1,0,0,24.51,0
2024-10-10,TXN_001503,Premium,North America,Organic Search,1,0,0,29.98,0
2024-10-10,TXN_001504,Enterprise,Latin America,Direct,1,0,0,5.53,0
2024-10-10,TXN_001505,Standard,Europe,Direct,1,0,0,6.55,0
2024-10-10,TXN_001506,Standard,Asia Pacific,Paid Search,1,0,0,73.29,0
2024-10-10,TXN_001507,Enterprise,Asia Pacific,Social Media,1,0,0,43.78,0
2024-10-10,TXN_001508,Startup,North America,Social Media,1,0,0,28.05,0
2024-10-10,TXN_001509,Small Business,Latin America,Email,1,0,0,16.47,0
2024-10-10,TXN_001510,Standard,North America,Social Media,1,0,0,31.63,0
2024-10-10,TXN_001511,Standard,Latin America,Organic Search,1,0,0,19.45,0
2024-10-10,TXN_001512,Startup,North America,Direct,1,0,0,8.71,0
2024-10-10,TXN_001513,Standard,Europe,Direct,1,0,0,9.72,0
2024-10-10,TXN_001514,Startup,Asia Pacific,Referral,1,0,0,13.53,0
2024-10-10,TXN_001515,Small Business,Asia Pacific,Organic Search,1,0,0,16.15,0
2024-10-10,TXN_001516,Enterprise,Latin America,Referral,1,0,0,18.89,0
2024-10-10,TXN_001517,Standard,Asia Pacific,Organic Search,1,0,0,23.22,0
2024-10-10,TXN_001518,Premium,Latin America,Social Media,1,0,0,31.18,0
2024-10-10,TXN_001519,Small Business,Europe,Social Media,1,0,0,23.45,0
2024-10-10,TXN_001520,Standard,North America,Email,1,0,0,6.41,0
2024-10-10,TXN_001521,Enterprise,Latin America,Organic Search,1,0,0,15,0
2024-10-10,TXN_001522,Premium,Europe,Referral,1,1,429.5,8.33,0
2024-10-10,TXN_001523,Premium,Europe,Direct,1,0,0,8.56,0
2024-10-10,TXN_001524,Premium,Latin America,Social Media,1,0,0,17.12,0
2024-10-10,TXN_001525,Enterprise,Europe,Social Media,1,0,0,42.47,0
2024-10-10,TXN_001526,Standard,Europe,Organic Search,1,0,0,13.75,0
2024-10-10,TXN_001527,Small Business,Asia Pacific,Social Media,1,0,0,26.48,0
2024-10-10,TXN_001528,Enterprise,North America,Direct,1,0,0,9.86,0
2024-10-10,TXN_001529,Small Business,Europe,Email,1,0,0,18.33,0
2024-10-10,TXN_001530,Standard,Latin America,Social Media,1,0,0,38.79,0
2024-10-10,TXN_001531,Small Business,Asia Pacific,Direct,1,0,0,3.72,0
2024-10-10,TXN_001532,Enterprise,North America,Direct,1,0,0,0.53,0
2024-10-10,TXN_001533,Enterprise,North America,Social Media,1,0,0,38.82,0
2024-10-10,TXN_001534,Enterprise,North America,Social Media,1,0,0,43.17,0
2024-10-10,TXN_001535,Premium,Latin America,Direct,1,0,0,2.02,0
2024-10-10,TXN_001536,Premium,Asia Pacific,Paid Search,1,0,0,69.13,0
2024-10-10,TXN_001537,Small Business,Latin America,Email,1,0,0,8.38,0
2024-10-10,TXN_001538,Enterprise,Asia Pacific,Paid Search,1,0,0,67.25,0
2024-10-10,TXN_001539,Premium,Europe,Organic Search,1,0,0,11.45,0
2024-10-10,TXN_001540,Small Business,Latin America,Email,1,0,0,11.28,0
2024-10-10,TXN_001541,Startup,Europe,Referral,1,0,0,19.72,0
2024-10-10,TXN_001542,Small Business,Latin America,Direct,1,0,0,2.29,0
2024-10-10,TXN_001543,Startup,North America,Direct,1,0,0,1.37,0
2024-10-10,TXN_001544,Startup,North America,Direct,1,0,0,2.9,0
2024-10-10,TXN_001545,Startup,Europe,Social Media,1,0,0,20.63,0
2024-10-10,TXN_001546,Enterprise,Europe,Social Media,1,0,0,27.03,0
2024-10-10,TXN_001547,Standard,Asia Pacific,Direct,1,0,0,0.98,0
2024-10-10,TXN_001548,Small Business,Europe,Referral,1,0,0,9.94,0
2024-10-10,TXN_001549,Standard,Europe,Paid Search,1,0,0,73.67,0
2024-10-10,TXN_001550,Premium,North America,Social Media,1,0,0,28.11,0
2024-10-10,TXN_001551,Startup,Latin America,Paid Search,1,0,0,79.99,0
2024-10-10,TXN_001552,Startup,North America,Referral,1,0,0,15.9,0
2024-10-10,TXN_001553,Premium,Asia Pacific,Paid Search,1,0,0,55,0
2024-10-10,TXN_001554,Premium,North America,Referral,1,0,0,20.85,0
2024-10-11,TXN_001555,Enterprise,Asia Pacific,Social Media,1,0,0,31.28,0
2024-10-11,TXN_001556,Standard,North America,Direct,1,0,0,5.56,0
2024-10-11,TXN_001557,Startup,North America,Direct,1,0,0,0.06,0
2024-10-11,TXN_001558,Standard,Latin America,Organic Search,1,0,0,11.2,0
2024-10-11,TXN_001559,Small Business,Latin America,Paid Search,1,0,0,74.41,0
2024-10-11,TXN_001560,Small Business,North America,Organic Search,1,0,0,29.01,0
2024-10-11,TXN_001561,Enterprise,Asia Pacific,Email,1,0,0,19.15,0
2024-10-11,TXN_001562,Premium,Latin America,Organic Search,1,0,0,20.88,0
2024-10-11,TXN_001563,Small Business,Latin America,Paid Search,1,0,0,75.52,0
2024-10-11,TXN_001564,Startup,Europe,Organic Search,1,0,0,20.06,0
2024-10-11,TXN_001565,Premium,Asia Pacific,Organic Search,1,0,0,29.54,0
2024-10-11,TXN_001566,Standard,Latin America,Referral,1,0,0,11.4,0
2024-10-11,TXN_001567,Standard,Asia Pacific,Organic Search,1,0,0,26.6,0
2024-10-11,TXN_001568,Premium,Asia Pacific,Email,1,0,0,11.39,0
2024-10-11,TXN_001569,Startup,North America,Referral,1,0,0,18.5,0
2024-10-11,TXN_001570,Small Business,Latin America,Direct,1,0,0,9.11,0
2024-10-11,TXN_001571,Premium,Asia Pacific,Email,1,0,0,13.22,0
2024-10-11,TXN_001572,Standard,Europe,Paid Search,1,0,0,77.82,0
2024-10-11,TXN_001573,Enterprise,North America,Email,1,1,1945.53,19.95,0
2024-10-11,TXN_001574,Premium,Asia Pacific,Paid Search,1,0,0,62.64,0
2024-10-11,TXN_001575,Startup,Asia Pacific,Paid Search,1,0,0,35.49,0
2024-10-11,TXN_001576,Standard,Latin America,Direct,1,0,0,2.66,0
2024-10-11,TXN_001577,Standard,Latin America,Social Media,1,0,0,22.19,0
2024-10-11,TXN_001578,Standard,North America,Direct,1,0,0,7.4,0
2024-10-11,TXN_001579,Startup,Latin America,Social Media,1,0,0,40.69,0
2024-10-11,TXN_001580,Startup,Latin America,Email,1,0,0,10.39,0
2024-10-11,TXN_001581,Enterprise,Asia Pacific,Social Media,1,0,0,36.83,0
2024-10-11,TXN_001582,Startup,Europe,Organic Search,1,0,0,14.55,0
2024-10-11,TXN_001583,Enterprise,North America,Email,1,0,0,9.66,0
2024-10-11,TXN_001584,Enterprise,North America,Paid Search,1,0,0,73.23,0
2024-10-11,TXN_001585,Startup,Latin America,Social Media,1,0,0,19.92,0
2024-10-11,TXN_001586,Standard,North America,Paid Search,1,0,0,71.75,0
2024-10-11,TXN_001587,Small Business,North America,Direct,1,0,0,5.94,0
2024-10-11,TXN_001588,Small Business,North America,Social Media,1,0,0,30.18,0
2024-10-11,TXN_001589,Standard,North America,Email,1,0,0,16.91,0
2024-10-11,TXN_001590,Enterprise,Latin America,Direct,1,0,0,3.95,0
2024-10-11,TXN_001591,Small Business,Asia Pacific,Referral,1,0,0,24.79,0
2024-10-11,TXN_001592,Enterprise,Europe,Referral,1,0,0,14.52,0
2024-10-11,TXN_001593,Startup,North America,Social Media,1,0,0,44.62,0
2024-10-11,TXN_001594,Small Business,North America,Paid Search,1,0,0,29.05,0
2024-10-11,TXN_001595,Small Business,North America,Email,1,0,0,19.32,0
2024-10-11,TXN_001596,Enterprise,Asia Pacific,Social Media,1,0,0,36.33,0
2024-10-11,TXN_001597,Small Business,North America,Referral,1,0,0,24.09,0
2024-10-11,TXN_001598,Startup,Latin America,Referral,1,0,0,9.5,0
2024-10-11,TXN_001599,Premium,Latin America,Direct,1,0,0,1.5,0
2024-10-11,TXN_001600,Standard,Latin America,Direct,1,0,0,3.48,0
2024-10-11,TXN_001601,Small Business,North America,Paid Search,1,0,0,51.05,0
2024-10-11,TXN_001602,Standard,Latin America,Referral,1,0,0,16.68,0
2024-10-11,TXN_001603,Small Business,Europe,Direct,1,0,0,9.83,0
2024-10-11,TXN_001604,Standard,Europe,Paid Search,1,0,0,58.17,0
2024-10-11,TXN_001605,Enterprise,North America,Social Media,1,0,0,16.05,0
2024-10-11,TXN_001606,Small Business,Europe,Direct,1,0,0,6.42,0
2024-10-11,TXN_001607,Premium,Latin America,Direct,1,0,0,7.27,0
2024-10-11,TXN_001608,Standard,Latin America,Organic Search,1,0,0,18.16,0
2024-10-11,TXN_001609,Premium,Latin America,Paid Search,1,0,0,57.71,0
2024-10-11,TXN_001610,Standard,Europe,Organic Search,1,0,0,21.36,0
2024-10-11,TXN_001611,Enterprise,Latin America,Email,1,0,0,8.8,0
2024-10-11,TXN_001612,Standard,Asia Pacific,Email,1,0,0,13.48,0
2024-10-11,TXN_001613,Premium,Latin America,Email,1,0,0,8.17,0
2024-10-11,TXN_001614,Startup,Asia Pacific,Social Media,1,0,0,35.33,0
2024-10-11,TXN_001615,Standard,Asia Pacific,Organic Search,1,0,0,23.01,0
2024-10-11,TXN_001616,Enterprise,North America,Organic Search,1,0,0,21.72,0
2024-10-11,TXN_001617,Enterprise,Europe,Organic Search,1,0,0,12.88,0
2024-10-11,TXN_001618,Premium,Latin America,Organic Search,1,0,0,16.64,0
2024-10-11,TXN_001619,Enterprise,Latin America,Referral,1,1,1729.64,13.72,0
2024-10-11,TXN_001620,Premium,Europe,Paid Search,1,0,0,74.01,0
2024-10-11,TXN_001621,Enterprise,North America,Paid Search,1,0,0,32.28,0
2024-10-11,TXN_001622,Startup,Latin America,Email,1,0,0,13.61,0
2024-10-11,TXN_001623,Enterprise,Asia Pacific,Paid Search,1,0,0,75.23,0
2024-10-11,TXN_001624,Standard,Europe,Social Media,1,0,0,41.02,0
2024-10-11,TXN_001625,Small Business,Asia Pacific,Social Media,1,0,0,41.73,0
2024-10-11,TXN_001626,Enterprise,Europe,Paid Search,1,0,0,60.49,0
2024-10-11,TXN_001627,Enterprise,North America,Social Media,1,0,0,31.21,0
2024-10-11,TXN_001628,Premium,Latin America,Social Media,1,0,0,21.12,0
2024-10-11,TXN_001629,Startup,Asia Pacific,Email,1,0,0,19.8,0
2024-10-11,TXN_001630,Standard,North America,Organic Search,1,0,0,27.48,0
2024-10-11,TXN_001631,Startup,Europe,Referral,1,0,0,8.39,0
2024-10-11,TXN_001632,Premium,North America,Paid Search,1,0,0,58.32,0
2024-10-11,TXN_001633,Standard,North America,Paid Search,1,0,0,38.6,0
2024-10-11,TXN_001634,Small Business,Latin America,Paid Search,1,0,0,25.46,0
2024-10-11,TXN_001635,Enterprise,Europe,Organic Search,1,0,0,13.11,0
2024-10-11,TXN_001636,Enterprise,Latin America,Referral,1,0,0,14.36,0
2024-10-11,TXN_001637,Enterprise,Latin America,Social Media,1,0,0,39.74,0
2024-10-11,TXN_001638,Small Business,Asia Pacific,Paid Search,1,0,0,52.92,0
2024-10-11,TXN_001639,Standard,Europe,Referral,1,0,0,12.06,0
2024-10-11,TXN_001640,Small Business,Asia Pacific,Social Media,1,0,0,19.03,0
2024-10-11,TXN_001641,Small Business,Asia Pacific,Email,1,0,0,9.81,0
2024-10-11,TXN_001642,Premium,Latin America,Social Media,1,0,0,25.65,0
2024-10-11,TXN_001643,Small Business,North America,Referral,1,0,0,11.73,0
2024-10-11,TXN_001644,Startup,Latin America,Social Media,1,0,0,36.41,0
2024-10-11,TXN_001645,Enterprise,North America,Paid Search,1,0,0,39.33,0
2024-10-11,TXN_001646,Startup,North America,Organic Search,1,0,0,13,0
2024-10-11,TXN_001647,Enterprise,Asia Pacific,Referral,1,0,0,20.7,0
2024-10-11,TXN_001648,Enterprise,Asia Pacific,Email,1,0,0,13.06,0
2024-10-11,TXN_001649,Enterprise,Europe,Paid Search,1,0,0,36.55,0
2024-10-11,TXN_001650,Startup,Latin America,Paid Search,1,0,0,31.66,0
2024-10-11,TXN_001651,Startup,Asia Pacific,Organic Search,1,0,0,12.89,0
2024-10-11,TXN_001652,Small Business,North America,Organic Search,1,0,0,24.08,0
2024-10-11,TXN_001653,Premium,North America,Social Media,1,0,0,31.79,0
2024-10-11,TXN_001654,Small Business,Latin America,Direct,1,0,0,9.21,0
2024-10-11,TXN_001655,Standard,Europe,Social Media,1,0,0,17.25,0
2024-10-11,TXN_001656,Enterprise,Asia Pacific,Referral,1,1,1112.57,24.07,0
2024-10-11,TXN_001657,Standard,Latin America,Email,1,0,0,19.36,0
2024-10-11,TXN_001658,Small Business,Latin America,Referral,1,0,0,9.33,0
2024-10-11,TXN_001659,Startup,Europe,Paid Search,1,0,0,75.41,0
2024-10-11,TXN_001660,Premium,Europe,Social Media,1,0,0,17.97,0
2024-10-11,TXN_001661,Enterprise,North America,Direct,1,0,0,4.05,0
2024-10-11,TXN_001662,Enterprise,Europe,Paid Search,1,0,0,70.73,0
2024-10-11,TXN_001663,Standard,Europe,Social Media,1,0,0,35.64,0
2024-10-11,TXN_001664,Enterprise,Latin America,Social Media,1,1,608.64,27.32,0
2024-10-11,TXN_001665,Small Business,Europe,Organic Search,1,0,0,29.01,0
2024-10-11,TXN_001666,Enterprise,North America,Organic Search,1,0,0,20.47,0
2024-10-11,TXN_001667,Premium,Latin America,Paid Search,1,0,0,65.98,0
2024-10-11,TXN_001668,Standard,Latin America,Email,1,0,0,18.74,0
2024-10-11,TXN_001669,Enterprise,Europe,Direct,1,0,0,3.53,0
2024-10-11,TXN_001670,Small Business,Europe,Referral,1,0,0,12.43,0
2024-10-11,TXN_001671,Premium,Asia Pacific,Organic Search,1,0,0,13.98,0
2024-10-11,TXN_001672,Premium,Europe,Referral,1,0,0,17.33,0
2024-10-11,TXN_001673,Enterprise,Europe,Email,1,0,0,13.74,0
2024-10-11,TXN_001674,Startup,Latin America,Paid Search,1,0,0,41.65,0
2024-10-11,TXN_001675,Standard,North America,Email,1,0,0,18.71,0
2024-10-11,TXN_001676,Enterprise,North America,Referral,1,0,0,17.9,0
2024-10-11,TXN_001677,Small Business,Europe,Referral,1,0,0,9.78,0
2024-10-11,TXN_001678,Enterprise,North America,Paid Search,1,0,0,36.77,0
2024-10-11,TXN_001679,Enterprise,North America,Direct,1,0,0,1.28,0
2024-10-11,TXN_001680,Small Business,Latin America,Paid Search,1,0,0,53.54,0
2024-10-11,TXN_001681,Small Business,Asia Pacific,Paid Search,1,0,0,57.91,0
2024-10-11,TXN_001682,Small Business,Asia Pacific,Paid Search,1,0,0,61.85,0
2024-10-11,TXN_001683,Standard,Europe,Organic Search,1,0,0,12.96,0
2024-10-11,TXN_001684,Standard,North America,Referral,1,0,0,8.71,0
2024-10-11,TXN_001685,Premium,Europe,Email,1,0,0,19.03,0
2024-10-11,TXN_001686,Premium,Latin America,Direct,1,0,0,9.8,0
2024-10-11,TXN_001687,Startup,Asia Pacific,Organic Search,1,0,0,28.75,0
2024-10-11,TXN_001688,Standard,Asia Pacific,Direct,1,0,0,0.24,0
2024-10-11,TXN_001689,Small Business,North America,Email,1,0,0,8.55,0
2024-10-11,TXN_001690,Premium,North America,Email,1,0,0,9.94,0
2024-10-11,TXN_001691,Small Business,Asia Pacific,Referral,1,0,0,17.71,0
2024-10-11,TXN_001692,Small Business,North America,Organic Search,1,0,0,12.2,0
2024-10-11,TXN_001693,Enterprise,Europe,Email,1,0,0,7.64,0
2024-10-11,TXN_001694,Small Business,Europe,Referral,1,0,0,9.39,0
2024-10-11,TXN_001695,Enterprise,North America,Referral,1,0,0,16.36,0
2024-10-11,TXN_001696,Startup,Latin America,Organic Search,1,0,0,19.75,0
2024-10-11,TXN_001697,Small Business,Europe,Social Media,1,0,0,35.3,0
2024-10-11,TXN_001698,Small Business,Asia Pacific,Email,1,0,0,19.71,0
2024-10-11,TXN_001699,Small Business,Asia Pacific,Direct,1,0,0,9.75,0
2024-10-11,TXN_001700,Enterprise,Asia Pacific,Social Media,1,0,0,18.81,0
2024-10-11,TXN_001701,Small Business,Asia Pacific,Social Media,1,0,0,25.35,0
2024-10-11,TXN_001702,Small Business,Asia Pacific,Direct,1,1,141.07,8.25,0
2024-10-11,TXN_001703,Small Business,Europe,Paid Search,1,0,0,38.15,0
2024-10-11,TXN_001704,Startup,Latin America,Email,1,0,0,18.4,0
2024-10-11,TXN_001705,Standard,Europe,Social Media,1,0,0,25.32,0
2024-10-11,TXN_001706,Premium,Europe,Organic Search,1,0,0,11.55,0
2024-10-11,TXN_001707,Premium,Europe,Email,1,1,610.52,13.6,0
2024-10-11,TXN_001708,Small Business,Europe,Referral,1,0,0,11.09,0
2024-10-11,TXN_001709,Small Business,Asia Pacific,Paid Search,1,0,0,48.36,0
2024-10-11,TXN_001710,Startup,Latin America,Paid Search,1,0,0,66.72,0
2024-10-11,TXN_001711,Startup,Europe,Organic Search,1,0,0,13.55,0
2024-10-11,TXN_001712,Premium,Europe,Organic Search,1,0,0,24.95,0
2024-10-11,TXN_001713,Small Business,North America,Organic Search,1,0,0,13.07,0
2024-10-11,TXN_001714,Standard,North America,Email,1,0,0,18.76,0
